temp_res,spat_res,count,start station id_uniq,start station name_uniq,end station id_uniq,end station name_uniq,bikeid_uniq,usertype_uniq,tripduration_avg,stoptime_avg,start station latitude_avg,start station longitude_avg,end station latitude_avg,end station longitude_avg,birth year_avg,gender_avg
2014-02-01T00:00:00.000-05:00,11216,28,3,3,18,18,24,2,969.8928571428571,1.3912792979642856E9,40.683827152585714,-73.95302898626427,40.69411041799286,-73.97076205074998,1980.2083333333333,1.0
