temp_res,spat_res,count,start station id_uniq,start station name_uniq,end station id_uniq,end station name_uniq,bikeid_uniq,usertype_uniq,tripduration_avg,stoptime_avg,start station latitude_avg,start station longitude_avg,end station latitude_avg,end station longitude_avg,birth year_avg,gender_avg
2014-02-01T00:00:00.000-05:00,10001,571,15,15,161,164,484,2,722.2574430823117,1.3912781822171628E9,40.749135262978974,-73.9944539589177,40.74491411880893,-73.9922740605578,1974.596654275093,1.1698774080560421
