tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
512,2014-02-01,2014-02-01T00:45:24.000-05:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,521,8 Ave & W 31 St,40.75044999,-73.99481051,17534,Subscriber,1973,1,10011
1105,2014-02-01,2014-02-01T06:31:56.000-05:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,379,W 31 St & 7 Ave,40.749156,-73.9916,14643,Subscriber,1984,1,10009
363,2014-02-01,2014-02-01T08:19:21.000-05:00,545,E 23 St & 1 Ave,40.736502,-73.97809472,497,E 17 St & Broadway,40.73704984,-73.99009296,15866,Subscriber,1970,1,10010
472,2014-02-01,2014-02-01T08:30:14.000-05:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,468,Broadway & W 55 St,40.7652654,-73.98192338,14720,Subscriber,1952,1,10036
894,2014-02-01,2014-02-01T09:22:32.000-05:00,314,Montague St & Clinton St,40.69424674,-73.99215922,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,14544,Subscriber,1986,2,11201
184,2014-02-01,2014-02-01T09:45:37.000-05:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,347,W Houston St & Hudson St,40.72873888,-74.00748842,21283,Subscriber,1980,1,10014
445,2014-02-01,2014-02-01T10:15:30.000-05:00,402,Broadway & E 22 St,40.7403432,-73.98955109,462,W 22 St & 10 Ave,40.74691959,-74.00451887,14797,Subscriber,1962,1,10010
589,2014-02-01,2014-02-01T10:34:29.000-05:00,401,Allen St & Rivington St,40.72019576,-73.98997825,504,1 Ave & E 15 St,40.73221853,-73.98165557,21047,Subscriber,1976,1,10002
1704,2014-02-01,2014-02-01T10:53:36.000-05:00,386,Centre St & Worth St,40.71494807,-74.00234482,351,Front St & Maiden Ln,40.70530954,-74.00612572,21308,Subscriber,1986,1,10007
630,2014-02-01,2014-02-01T10:37:45.000-05:00,446,W 24 St & 7 Ave,40.74487634,-73.99529885,404,9 Ave & W 14 St,40.7405826,-74.00550867,17429,Subscriber,1986,2,10001
1094,2014-02-01,2014-02-01T11:04:46.000-05:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,521,8 Ave & W 31 St,40.75044999,-73.99481051,21047,Subscriber,1970,1,10009
925,2014-02-01,2014-02-01T11:45:28.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,368,Carmine St & 6 Ave,40.73038599,-74.00214988,14631,Subscriber,1981,2,10011
329,2014-02-01,2014-02-01T11:58:32.000-05:00,349,Rivington St & Ridge St,40.71850211,-73.98329859,473,Rivington St & Chrystie St,40.72110063,-73.9919254,17212,Subscriber,1990,1,10002
1238,2014-02-01,2014-02-01T12:26:49.000-05:00,450,W 49 St & 8 Ave,40.76227205,-73.98788205,229,Great Jones St,40.72743423,-73.99379025,20711,Subscriber,1988,1,10019
113,2014-02-01,2014-02-01T12:26:09.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,469,Broadway & W 53 St,40.76344058,-73.98268129,17737,Subscriber,1975,1,10019
408,2014-02-01,2014-02-01T12:44:07.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,285,Broadway & E 14 St,40.73454567,-73.99074142,19641,Subscriber,1951,2,10009
440,2014-02-01,2014-02-01T12:44:44.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,442,W 27 St & 7 Ave,40.746647,-73.993915,21105,Subscriber,1983,1,10014
263,2014-02-01,2014-02-01T12:50:38.000-05:00,247,Perry St & Bleecker St,40.73535398,-74.00483091,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17208,Subscriber,1983,1,10014
449,2014-02-01,2014-02-01T13:02:00.000-05:00,402,Broadway & E 22 St,40.7403432,-73.98955109,2003,1 Ave & E 18 St,40.73416059,-73.98024289,20351,Subscriber,1962,1,10010
1089,2014-02-01,2014-02-01T13:20:05.000-05:00,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,526,E 33 St & 5 Ave,40.74765947,-73.98490707,20127,Customer,\N,0,10022
626,2014-02-01,2014-02-01T13:29:14.000-05:00,263,Elizabeth St & Hester St,40.71729,-73.996375,400,Pitt St & Stanton St,40.71926081,-73.98178024,14800,Subscriber,1988,2,10013
225,2014-02-01,2014-02-01T13:26:27.000-05:00,445,E 10 St & Avenue A,40.72740794,-73.98142006,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21124,Subscriber,1985,1,10009
499,2014-02-01,2014-02-01T13:57:13.000-05:00,511,E 14 St & Avenue B,40.72938685,-73.97772429,335,Washington Pl & Broadway,40.72903917,-73.99404649,16452,Subscriber,1989,1,10009
243,2014-02-01,2014-02-01T13:58:15.000-05:00,268,Howard St & Centre St,40.71910537,-73.99973337,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19639,Subscriber,1975,2,10013
719,2014-02-01,2014-02-01T14:15:11.000-05:00,303,Mercer St & Spring St,40.72362738,-73.99949601,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19419,Subscriber,1985,1,10012
139,2014-02-01,2014-02-01T14:06:57.000-05:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17479,Subscriber,1959,1,10036
1499,2014-02-01,2014-02-01T14:42:33.000-05:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,497,E 17 St & Broadway,40.73704984,-73.99009296,16214,Subscriber,1962,1,10016
736,2014-02-01,2014-02-01T14:46:01.000-05:00,532,S 5 Pl & S 4 St,40.710451,-73.960876,361,Allen St & Hester St,40.71605866,-73.99190759,15806,Subscriber,1981,1,11211
319,2014-02-01,2014-02-01T15:15:34.000-05:00,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,18370,Subscriber,1987,1,10019
666,2014-02-01,2014-02-01T15:23:40.000-05:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,340,Madison St & Clinton St,40.71269042,-73.98776323,21357,Subscriber,1984,1,10003
