tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
354,2014-02-01,2014-02-01T00:06:55.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16975,Subscriber,1991,1,10003
625,2014-02-01,2014-02-01T00:30:05.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17283,Subscriber,1977,1,10003
554,2014-02-01,2014-02-01T02:33:49.000-05:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19059,Subscriber,1985,1,10011
260,2014-02-01,2014-02-01T04:37:17.000-05:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19771,Subscriber,1987,1,10011
203,2014-02-01,2014-02-01T08:05:37.000-05:00,302,Avenue D & E 3 St,40.72082834,-73.97793172,400,Pitt St & Stanton St,40.71926081,-73.98178024,17162,Subscriber,1975,1,10009
390,2014-02-01,2014-02-01T09:05:32.000-05:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,335,Washington Pl & Broadway,40.72903917,-73.99404649,20129,Subscriber,1971,1,10003
1067,2014-02-01,2014-02-01T09:46:51.000-05:00,393,E 5 St & Avenue C,40.72299208,-73.97995466,160,E 37 St & Lexington Ave,40.748238,-73.978311,17474,Subscriber,1980,2,10009
152,2014-02-01,2014-02-01T09:57:18.000-05:00,406,Hicks St & Montague St,40.69512845,-73.99595065,391,Clark St & Henry St,40.69760127,-73.99344559,16550,Subscriber,1956,1,11201
575,2014-02-01,2014-02-01T10:59:27.000-05:00,2004,6 Ave & Broome St,40.724399,-74.004704,346,Bank St & Hudson St,40.73652889,-74.00618026,21268,Subscriber,1977,2,10013
264,2014-02-01,2014-02-01T11:10:52.000-05:00,238,Bank St & Washington St,40.7361967,-74.00859207,404,9 Ave & W 14 St,40.7405826,-74.00550867,20009,Subscriber,1983,2,10014
159,2014-02-01,2014-02-01T11:17:47.000-05:00,254,W 11 St & 6 Ave,40.73532427,-73.99800419,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20614,Subscriber,1960,1,10011
636,2014-02-01,2014-02-01T11:30:47.000-05:00,468,Broadway & W 55 St,40.7652654,-73.98192338,477,W 41 St & 8 Ave,40.75640548,-73.9900262,14720,Subscriber,1992,1,10019
987,2014-02-01,2014-02-01T11:42:45.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,308,St James Pl & Oliver St,40.71307916,-73.99851193,18921,Subscriber,1978,2,10009
447,2014-02-01,2014-02-01T11:37:34.000-05:00,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,383,Greenwich Ave & Charles St,40.735238,-74.000271,20213,Subscriber,1989,2,10003
1288,2014-02-01,2014-02-01T12:17:34.000-05:00,223,W 13 St & 7 Ave,40.73781509,-73.99994661,2010,Grand St & Greene St,40.72165481,-74.00234737,18734,Subscriber,1979,1,10011
353,2014-02-01,2014-02-01T12:11:10.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,297,E 15 St & 3 Ave,40.734232,-73.986923,20602,Subscriber,1990,1,10009
