tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
213,2014-02-01,2014-02-01T00:12:20.000-05:00,146,Hudson St & Reade St,40.71625008,-74.0091059,329,Greenwich St & N Moore St,40.72043411,-74.01020609,18790,Subscriber,1956,1,10013
1064,2014-02-01,2014-02-01T00:30:11.000-05:00,444,Broadway & W 24 St,40.7423543,-73.98915076,238,Bank St & Washington St,40.7361967,-74.00859207,14690,Subscriber,1996,1,10010
1869,2014-02-01,2014-02-01T04:02:03.000-05:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,19622,Customer,\N,0,11201
797,2014-02-01,2014-02-01T06:54:33.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,21335,Subscriber,1968,1,10009
316,2014-02-01,2014-02-01T07:59:54.000-05:00,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,15774,Subscriber,1980,1,11205
423,2014-02-01,2014-02-01T08:18:01.000-05:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18278,Subscriber,1985,1,10012
137,2014-02-01,2014-02-01T09:06:12.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,347,W Houston St & Hudson St,40.72873888,-74.00748842,20207,Subscriber,1969,1,10014
284,2014-02-01,2014-02-01T09:11:51.000-05:00,297,E 15 St & 3 Ave,40.734232,-73.986923,402,Broadway & E 22 St,40.7403432,-73.98955109,18568,Subscriber,1979,1,10003
185,2014-02-01,2014-02-01T09:12:22.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,168,W 18 St & 6 Ave,40.73971301,-73.99456405,16750,Subscriber,1954,2,10003
822,2014-02-01,2014-02-01T09:24:41.000-05:00,391,Clark St & Henry St,40.69760127,-73.99344559,195,Liberty St & Broadway,40.70905623,-74.01043382,20573,Subscriber,1980,1,11201
605,2014-02-01,2014-02-01T09:23:01.000-05:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20031,Subscriber,1984,1,10011
253,2014-02-01,2014-02-01T09:18:20.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,422,W 59 St & 10 Ave,40.770513,-73.988038,17872,Subscriber,1971,2,10019
1069,2014-02-01,2014-02-01T10:14:54.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,173,Broadway & W 49 St,40.76064679,-73.98442659,20340,Subscriber,1985,2,10009
181,2014-02-01,2014-02-01T10:45:20.000-05:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,404,9 Ave & W 14 St,40.7405826,-74.00550867,17567,Subscriber,1988,1,10011
1562,2014-02-01,2014-02-01T11:10:57.000-05:00,441,E 52 St & 2 Ave,40.756014,-73.967416,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19955,Customer,\N,0,10022
517,2014-02-01,2014-02-01T11:01:17.000-05:00,82,St James Pl & Pearl St,40.71117416,-74.00016545,340,Madison St & Clinton St,40.71269042,-73.98776323,18182,Subscriber,1952,1,10038
1629,2014-02-01,2014-02-01T11:53:26.000-05:00,498,Broadway & W 32 St,40.74854862,-73.98808416,263,Elizabeth St & Hester St,40.71729,-73.996375,15013,Subscriber,1986,1,10001
167,2014-02-01,2014-02-01T12:04:20.000-05:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,276,Duane St & Greenwich St,40.71748752,-74.0104554,14979,Subscriber,1948,1,10018
632,2014-02-01,2014-02-01T12:19:14.000-05:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,251,Mott St & Prince St,40.72317958,-73.99480012,18296,Subscriber,1974,1,10011
826,2014-02-01,2014-02-01T12:46:22.000-05:00,331,Pike St & Monroe St,40.71173107,-73.99193043,521,8 Ave & W 31 St,40.75044999,-73.99481051,18674,Subscriber,1984,1,10002
241,2014-02-01,2014-02-01T12:46:38.000-05:00,328,Watts St & Greenwich St,40.72405549,-74.00965965,146,Hudson St & Reade St,40.71625008,-74.0091059,15535,Subscriber,1963,1,10013
