tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
1004,2014-02-01,2014-02-01T00:47:07.000-05:00,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,21332,Subscriber,1963,1,10036
1065,2014-02-01,2014-02-01T01:48:21.000-05:00,268,Howard St & Centre St,40.71910537,-73.99973337,348,W Broadway & Spring St,40.72490985,-74.00154702,20612,Subscriber,1985,1,10013
494,2014-02-01,2014-02-01T04:42:56.000-05:00,2010,Grand St & Greene St,40.72165481,-74.00234737,254,W 11 St & 6 Ave,40.73532427,-73.99800419,20279,Subscriber,1986,1,10013
231,2014-02-01,2014-02-01T06:22:04.000-05:00,489,10 Ave & W 28 St,40.75066386,-74.00176802,448,W 37 St & 10 Ave,40.75660359,-73.9979009,18270,Subscriber,1983,1,10001
805,2014-02-01,2014-02-01T09:09:32.000-05:00,317,E 6 St & Avenue B,40.72453734,-73.98185424,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,19243,Subscriber,1984,1,10009
780,2014-02-01,2014-02-01T10:15:53.000-05:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18488,Subscriber,1981,2,10009
213,2014-02-01,2014-02-01T11:19:02.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,394,E 9 St & Avenue C,40.72521311,-73.97768752,18136,Subscriber,1969,1,10009
579,2014-02-01,2014-02-01T11:31:55.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,505,6 Ave & W 33 St,40.74901271,-73.98848395,17907,Subscriber,1980,1,10003
2135,2014-02-01,2014-02-01T12:01:41.000-05:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,259,South St & Whitehall St,40.70122128,-74.01234218,16362,Customer,\N,0,10016
408,2014-02-01,2014-02-01T11:45:48.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,433,E 13 St & Avenue A,40.72955361,-73.98057249,18457,Subscriber,1959,1,10009
714,2014-02-01,2014-02-01T12:09:56.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,462,W 22 St & 10 Ave,40.74691959,-74.00451887,20199,Subscriber,1986,1,10014
640,2014-02-01,2014-02-01T12:08:59.000-05:00,526,E 33 St & 5 Ave,40.74765947,-73.98490707,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19598,Subscriber,1986,2,10016
704,2014-02-01,2014-02-01T12:23:20.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,442,W 27 St & 7 Ave,40.746647,-73.993915,19678,Subscriber,1974,1,10003
