tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
201,2014-02-01,2014-02-01T00:34:06.000-05:00,417,Barclay St & Church St,40.71291224,-74.01020234,306,Cliff St & Fulton St,40.70823502,-74.00530063,18259,Subscriber,1986,1,10007
473,2014-02-01,2014-02-01T01:32:52.000-05:00,423,W 54 St & 9 Ave,40.76584941,-73.98690506,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20249,Subscriber,1974,1,10019
400,2014-02-01,2014-02-01T01:39:53.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20786,Subscriber,1979,2,10003
368,2014-02-01,2014-02-01T07:53:55.000-05:00,517,Pershing Square S,40.75149263,-73.97798848,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,19956,Subscriber,1962,1,10017
1711,2014-02-01,2014-02-01T08:37:30.000-05:00,502,Henry St & Grand St,40.714215,-73.981346,352,W 56 St & 6 Ave,40.76340613,-73.97722479,14987,Subscriber,1961,1,10002
430,2014-02-01,2014-02-01T09:02:44.000-05:00,498,Broadway & W 32 St,40.74854862,-73.98808416,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17991,Subscriber,1983,1,10001
639,2014-02-01,2014-02-01T09:22:29.000-05:00,517,Pershing Square S,40.75149263,-73.97798848,2004,6 Ave & Broome St,40.724399,-74.004704,16968,Subscriber,1985,2,10017
77,2014-02-01,2014-02-01T09:53:29.000-05:00,401,Allen St & Rivington St,40.72019576,-73.98997825,312,Allen St & E Houston St,40.722055,-73.989111,19316,Subscriber,1957,1,10002
1210,2014-02-01,2014-02-01T10:23:45.000-05:00,143,Clinton St & Joralemon St,40.69239502,-73.99337909,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16635,Subscriber,1990,1,11201
571,2014-02-01,2014-02-01T10:37:16.000-05:00,446,W 24 St & 7 Ave,40.74487634,-73.99529885,404,9 Ave & W 14 St,40.7405826,-74.00550867,18900,Subscriber,1986,1,10001
791,2014-02-01,2014-02-01T11:02:23.000-05:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,348,W Broadway & Spring St,40.72490985,-74.00154702,21008,Subscriber,1981,2,10002
260,2014-02-01,2014-02-01T10:58:05.000-05:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21388,Subscriber,1984,2,10011
184,2014-02-01,2014-02-01T11:04:51.000-05:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,247,Perry St & Bleecker St,40.73535398,-74.00483091,16202,Subscriber,1968,1,10011
460,2014-02-01,2014-02-01T11:33:52.000-05:00,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,19034,Subscriber,1988,1,10011
701,2014-02-01,2014-02-01T11:56:08.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,404,9 Ave & W 14 St,40.7405826,-74.00550867,20243,Subscriber,1986,1,10003
336,2014-02-01,2014-02-01T12:03:17.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,18576,Subscriber,1981,1,10019
1047,2014-02-01,2014-02-01T12:30:33.000-05:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,305,E 58 St & 3 Ave,40.76095756,-73.96724467,20244,Subscriber,1984,1,10036
1529,2014-02-01,2014-02-01T13:02:29.000-05:00,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,282,Kent Ave & S 11 St,40.70827295,-73.96834101,21373,Customer,\N,0,11217
411,2014-02-01,2014-02-01T13:00:47.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,497,E 17 St & Broadway,40.73704984,-73.99009296,20929,Subscriber,1978,1,10009
480,2014-02-01,2014-02-01T13:08:11.000-05:00,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15065,Subscriber,1975,1,11205
434,2014-02-01,2014-02-01T13:07:35.000-05:00,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,2000,Front St & Washington St,40.70255088,-73.98940236,15789,Subscriber,1983,2,11201
433,2014-02-01,2014-02-01T13:07:34.000-05:00,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,2000,Front St & Washington St,40.70255088,-73.98940236,16560,Subscriber,1980,1,11201
914,2014-02-01,2014-02-01T13:58:59.000-05:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17129,Subscriber,1983,1,10009
868,2014-02-01,2014-02-01T14:06:32.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16635,Subscriber,1984,1,10003
308,2014-02-01,2014-02-01T13:58:23.000-05:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,401,Allen St & Rivington St,40.72019576,-73.98997825,20219,Subscriber,1986,1,11201
963,2014-02-01,2014-02-01T14:15:53.000-05:00,361,Allen St & Hester St,40.71605866,-73.99190759,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14793,Subscriber,1975,1,10002
591,2014-02-01,2014-02-01T14:11:34.000-05:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,538,W 49 St & 5 Ave,40.75795248,-73.97787642,20294,Subscriber,1959,2,10036
164,2014-02-01,2014-02-01T14:26:27.000-05:00,2010,Grand St & Greene St,40.72165481,-74.00234737,377,6 Ave & Canal St,40.72243797,-74.00566443,15585,Subscriber,1977,1,10013
