tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
154,2014-02-01,2014-02-01T04:19:31.000-05:00,474,5 Ave & E 29 St,40.7451677,-73.98683077,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15559,Subscriber,1971,1,10016
565,2014-02-01,2014-02-01T08:29:20.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18278,Subscriber,1957,1,10011
220,2014-02-01,2014-02-01T08:51:41.000-05:00,502,Henry St & Grand St,40.714215,-73.981346,340,Madison St & Clinton St,40.71269042,-73.98776323,20102,Subscriber,1963,2,10002
193,2014-02-01,2014-02-01T10:01:14.000-05:00,363,West Thames St,40.70834698,-74.01713445,304,Broadway & Battery Pl,40.70463334,-74.01361706,18566,Subscriber,1958,1,10280
851,2014-02-01,2014-02-01T10:29:05.000-05:00,265,Stanton St & Chrystie St,40.72229346,-73.99147535,497,E 17 St & Broadway,40.73704984,-73.99009296,15868,Subscriber,1984,2,10002
187,2014-02-01,2014-02-01T10:18:33.000-05:00,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17906,Subscriber,1989,1,10005
193,2014-02-01,2014-02-01T10:25:50.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15570,Subscriber,1973,2,10011
186,2014-02-01,2014-02-01T10:28:32.000-05:00,502,Henry St & Grand St,40.714215,-73.981346,307,Canal St & Rutgers St,40.71427487,-73.98990025,21339,Subscriber,1988,1,10002
596,2014-02-01,2014-02-01T10:35:40.000-05:00,312,Allen St & E Houston St,40.722055,-73.989111,545,E 23 St & 1 Ave,40.736502,-73.97809472,17057,Subscriber,1983,2,10002
748,2014-02-01,2014-02-01T10:48:58.000-05:00,442,W 27 St & 7 Ave,40.746647,-73.993915,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16131,Subscriber,1969,2,10001
545,2014-02-01,2014-02-01T10:52:19.000-05:00,319,Park Pl & Church St,40.71336124,-74.00937622,2004,6 Ave & Broome St,40.724399,-74.004704,20551,Subscriber,1968,2,10007
596,2014-02-01,2014-02-01T11:08:37.000-05:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,379,W 31 St & 7 Ave,40.749156,-73.9916,20935,Subscriber,1967,2,10036
544,2014-02-01,2014-02-01T11:24:59.000-05:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20304,Subscriber,1990,2,10018
611,2014-02-01,2014-02-01T11:56:21.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,402,Broadway & E 22 St,40.7403432,-73.98955109,18809,Subscriber,1965,1,10003
595,2014-02-01,2014-02-01T11:57:09.000-05:00,464,E 56 St & 3 Ave,40.75934501,-73.96759673,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,18606,Subscriber,1985,1,10022
