tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
343,2014-02-01,2014-02-01T00:08:59.000-05:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,493,W 45 St & 6 Ave,40.7568001,-73.98291153,19734,Subscriber,1965,1,10018
296,2014-02-01,2014-02-01T00:27:57.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,345,W 13 St & 6 Ave,40.73649403,-73.99704374,20653,Subscriber,1971,1,10011
792,2014-02-01,2014-02-01T01:05:51.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19723,Subscriber,1986,1,10014
215,2014-02-01,2014-02-01T01:21:57.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,383,Greenwich Ave & Charles St,40.735238,-74.000271,20372,Subscriber,1989,1,10014
384,2014-02-01,2014-02-01T02:16:37.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,368,Carmine St & 6 Ave,40.73038599,-74.00214988,18852,Subscriber,1982,1,10012
860,2014-02-01,2014-02-01T08:51:51.000-05:00,480,W 53 St & 10 Ave,40.76669671,-73.99061728,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,19179,Subscriber,1980,1,10019
206,2014-02-01,2014-02-01T09:38:52.000-05:00,229,Great Jones St,40.72743423,-73.99379025,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17855,Subscriber,1963,2,10012
688,2014-02-01,2014-02-01T10:11:37.000-05:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,294,Washington Square E,40.73049393,-73.9957214,20594,Subscriber,1990,2,10009
837,2014-02-01,2014-02-01T10:15:47.000-05:00,377,6 Ave & Canal St,40.72243797,-74.00566443,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17173,Subscriber,1969,1,10013
2116,2014-02-01,2014-02-01T10:38:19.000-05:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,528,2 Ave & E 31 St,40.74290902,-73.97706058,20897,Subscriber,1973,1,10009
591,2014-02-01,2014-02-01T10:20:10.000-05:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,404,9 Ave & W 14 St,40.7405826,-74.00550867,21002,Subscriber,1980,1,10014
303,2014-02-01,2014-02-01T10:23:44.000-05:00,254,W 11 St & 6 Ave,40.73532427,-73.99800419,247,Perry St & Bleecker St,40.73535398,-74.00483091,17474,Subscriber,1972,1,10011
725,2014-02-01,2014-02-01T10:38:27.000-05:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,21070,Subscriber,1956,1,10016
898,2014-02-01,2014-02-01T10:55:22.000-05:00,268,Howard St & Centre St,40.71910537,-73.99973337,430,York St & Jay St,40.7014851,-73.98656928,20193,Subscriber,1971,1,10013
872,2014-02-01,2014-02-01T11:28:40.000-05:00,519,Pershing Square N,40.75188406,-73.97770164,388,W 26 St & 10 Ave,40.749717753,-74.002950346,17965,Subscriber,1979,2,10017
776,2014-02-01,2014-02-01T11:54:38.000-05:00,480,W 53 St & 10 Ave,40.76669671,-73.99061728,225,W 14 St & The High Line,40.74195138,-74.00803013,19109,Subscriber,1981,1,10019
313,2014-02-01,2014-02-01T12:07:01.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20716,Subscriber,1985,1,10003
597,2014-02-01,2014-02-01T12:18:32.000-05:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,19494,Subscriber,1963,1,10016
426,2014-02-01,2014-02-01T12:21:29.000-05:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,428,E 3 St & 1 Ave,40.72467721,-73.98783413,21368,Subscriber,1983,1,10009
1076,2014-02-01,2014-02-01T12:41:08.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,212,W 16 St & The High Line,40.74334935,-74.00681753,20151,Subscriber,1977,1,10019
306,2014-02-01,2014-02-01T12:28:37.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,375,Mercer St & Bleecker St,40.72679454,-73.99695094,21009,Subscriber,1981,2,10012
202,2014-02-01,2014-02-01T12:34:54.000-05:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18192,Subscriber,1984,2,10003
739,2014-02-01,2014-02-01T12:51:19.000-05:00,545,E 23 St & 1 Ave,40.736502,-73.97809472,521,8 Ave & W 31 St,40.75044999,-73.99481051,18445,Subscriber,1978,1,10010
219,2014-02-01,2014-02-01T12:53:46.000-05:00,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,15131,Subscriber,1983,1,11249
2290,2014-02-01,2014-02-01T13:39:27.000-05:00,225,W 14 St & The High Line,40.74195138,-74.00803013,225,W 14 St & The High Line,40.74195138,-74.00803013,17508,Subscriber,1963,2,10014
416,2014-02-01,2014-02-01T13:15:34.000-05:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,339,Avenue D & E 12 St,40.72580614,-73.97422494,19917,Subscriber,1990,1,10009
367,2014-02-01,2014-02-01T13:21:42.000-05:00,444,Broadway & W 24 St,40.7423543,-73.98915076,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21327,Subscriber,1973,1,10010
477,2014-02-01,2014-02-01T13:29:58.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,489,10 Ave & W 28 St,40.75066386,-74.00176802,16625,Subscriber,1982,2,10011
1364,2014-02-01,2014-02-01T14:28:07.000-05:00,426,West St & Chambers St,40.71754834,-74.01322069,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16117,Subscriber,1990,2,10013
304,2014-02-01,2014-02-01T14:25:07.000-05:00,468,Broadway & W 55 St,40.7652654,-73.98192338,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17953,Subscriber,1981,1,10019
610,2014-02-01,2014-02-01T14:57:25.000-05:00,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14842,Subscriber,1982,1,10010
1682,2014-02-01,2014-02-01T15:15:37.000-05:00,444,Broadway & W 24 St,40.7423543,-73.98915076,505,6 Ave & W 33 St,40.74901271,-73.98848395,19018,Customer,\N,0,10010
617,2014-02-01,2014-02-01T15:01:35.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17208,Subscriber,1983,1,10014
680,2014-02-01,2014-02-01T15:26:27.000-05:00,505,6 Ave & W 33 St,40.74901271,-73.98848395,520,W 52 St & 5 Ave,40.75992262,-73.97648516,16198,Subscriber,1979,1,10001
477,2014-02-01,2014-02-01T15:30:22.000-05:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,447,8 Ave & W 52 St,40.76370739,-73.9851615,14698,Subscriber,1963,1,10018
3309,2014-02-01,2014-02-01T16:22:51.000-05:00,377,6 Ave & Canal St,40.72243797,-74.00566443,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20213,Subscriber,1989,2,10013
190,2014-02-01,2014-02-01T15:38:52.000-05:00,263,Elizabeth St & Hester St,40.71729,-73.996375,361,Allen St & Hester St,40.71605866,-73.99190759,19965,Subscriber,1988,1,10013
782,2014-02-01,2014-02-01T16:02:51.000-05:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15696,Subscriber,1968,1,11201
247,2014-02-01,2014-02-01T15:54:03.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,15496,Subscriber,1984,2,10011
312,2014-02-01,2014-02-01T16:00:59.000-05:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17916,Subscriber,1981,1,10002
916,2014-02-01,2014-02-01T16:30:57.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,15253,Subscriber,1960,1,10003
