tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
790,2014-02-01,2014-02-01T06:36:55.000-05:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,545,E 23 St & 1 Ave,40.736502,-73.97809472,17570,Subscriber,1987,2,10022
1299,2014-02-01,2014-02-01T07:12:47.000-05:00,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,224,Spruce St & Nassau St,40.71146364,-74.00552427,15858,Subscriber,1981,2,11217
1909,2014-02-01,2014-02-01T07:30:10.000-05:00,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,536,1 Ave & E 30 St,40.74144387,-73.97536082,21169,Subscriber,1990,2,11205
298,2014-02-01,2014-02-01T09:52:47.000-05:00,317,E 6 St & Avenue B,40.72453734,-73.98185424,504,1 Ave & E 15 St,40.73221853,-73.98165557,17259,Subscriber,1976,1,10009
173,2014-02-01,2014-02-01T10:17:04.000-05:00,254,W 11 St & 6 Ave,40.73532427,-73.99800419,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17774,Subscriber,1956,1,10011
382,2014-02-01,2014-02-01T10:37:15.000-05:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20015,Subscriber,1984,2,10036
547,2014-02-01,2014-02-01T11:00:09.000-05:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16989,Subscriber,1976,1,10011
239,2014-02-01,2014-02-01T10:59:31.000-05:00,406,Hicks St & Montague St,40.69512845,-73.99595065,391,Clark St & Henry St,40.69760127,-73.99344559,15798,Subscriber,1975,1,11201
217,2014-02-01,2014-02-01T11:11:28.000-05:00,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19558,Subscriber,1955,1,10036
289,2014-02-01,2014-02-01T11:42:15.000-05:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,17229,Subscriber,1981,1,10022
1303,2014-02-01,2014-02-01T12:08:13.000-05:00,498,Broadway & W 32 St,40.74854862,-73.98808416,308,St James Pl & Oliver St,40.71307916,-73.99851193,18335,Subscriber,1988,1,10001
2180,2014-02-01,2014-02-01T12:53:38.000-05:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,306,Cliff St & Fulton St,40.70823502,-74.00530063,20759,Customer,\N,0,10016
293,2014-02-01,2014-02-01T12:34:31.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,377,6 Ave & Canal St,40.72243797,-74.00566443,18331,Subscriber,1987,1,10012
608,2014-02-01,2014-02-01T12:40:30.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20019,Subscriber,1981,1,10003
365,2014-02-01,2014-02-01T12:48:09.000-05:00,480,W 53 St & 10 Ave,40.76669671,-73.99061728,173,Broadway & W 49 St,40.76064679,-73.98442659,16738,Subscriber,1983,1,10019
856,2014-02-01,2014-02-01T13:07:17.000-05:00,402,Broadway & E 22 St,40.7403432,-73.98955109,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17887,Subscriber,1989,2,10010
575,2014-02-01,2014-02-01T13:12:52.000-05:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,463,9 Ave & W 16 St,40.74206539,-74.00443172,14554,Subscriber,1980,2,10036
1645,2014-02-01,2014-02-01T13:38:58.000-05:00,468,Broadway & W 55 St,40.7652654,-73.98192338,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,20113,Subscriber,1952,1,10019
477,2014-02-01,2014-02-01T13:21:42.000-05:00,470,W 20 St & 8 Ave,40.74345335,-74.00004031,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17933,Subscriber,1958,1,10011
583,2014-02-01,2014-02-01T13:26:38.000-05:00,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18261,Subscriber,1981,1,11205
272,2014-02-01,2014-02-01T13:33:25.000-05:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,394,E 9 St & Avenue C,40.72521311,-73.97768752,20586,Subscriber,1985,1,10003
1301,2014-02-01,2014-02-01T13:56:24.000-05:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,459,W 20 St & 11 Ave,40.746745,-74.007756,15874,Subscriber,1986,1,10002
1337,2014-02-01,2014-02-01T14:15:53.000-05:00,426,West St & Chambers St,40.71754834,-74.01322069,514,12 Ave & W 40 St,40.76087502,-74.00277668,20546,Subscriber,1977,2,10013
1069,2014-02-01,2014-02-01T14:15:17.000-05:00,160,E 37 St & Lexington Ave,40.748238,-73.978311,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15229,Subscriber,1984,2,10016
629,2014-02-01,2014-02-01T14:22:14.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,382,University Pl & E 14 St,40.73492695,-73.99200509,16131,Subscriber,1964,1,10009
326,2014-02-01,2014-02-01T14:20:40.000-05:00,382,University Pl & E 14 St,40.73492695,-73.99200509,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19180,Subscriber,1979,1,10003
603,2014-02-01,2014-02-01T14:56:58.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,521,8 Ave & W 31 St,40.75044999,-73.99481051,18763,Subscriber,1962,1,10014
160,2014-02-01,2014-02-01T14:52:09.000-05:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,2003,1 Ave & E 18 St,40.73416059,-73.98024289,14903,Subscriber,1976,1,10009
806,2014-02-01,2014-02-01T15:19:47.000-05:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,311,Norfolk St & Broome St,40.7172274,-73.98802084,16306,Subscriber,1982,2,10014
450,2014-02-01,2014-02-01T15:23:07.000-05:00,388,W 26 St & 10 Ave,40.749717753,-74.002950346,525,W 34 St & 11 Ave,40.75594159,-74.0021163,21094,Subscriber,1939,1,10001
427,2014-02-01,2014-02-01T15:25:38.000-05:00,265,Stanton St & Chrystie St,40.72229346,-73.99147535,307,Canal St & Rutgers St,40.71427487,-73.98990025,18584,Subscriber,1964,1,10002
259,2014-02-01,2014-02-01T15:24:12.000-05:00,2010,Grand St & Greene St,40.72165481,-74.00234737,128,MacDougal St & Prince St,40.72710258,-74.00297088,17778,Subscriber,1972,1,10013
347,2014-02-01,2014-02-01T15:26:42.000-05:00,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,528,2 Ave & E 31 St,40.74290902,-73.97706058,19886,Subscriber,1991,1,10017
352,2014-02-01,2014-02-01T15:47:31.000-05:00,402,Broadway & E 22 St,40.7403432,-73.98955109,497,E 17 St & Broadway,40.73704984,-73.99009296,20125,Subscriber,1986,1,10010
1189,2014-02-01,2014-02-01T16:03:20.000-05:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,445,E 10 St & Avenue A,40.72740794,-73.98142006,18467,Subscriber,1986,1,10003
417,2014-02-01,2014-02-01T15:58:45.000-05:00,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,18576,Subscriber,1978,1,10019
