tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
262,2014-02-01,2014-02-01T07:02:03.000-05:00,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,21201,Subscriber,1985,1,11238
1597,2014-02-01,2014-02-01T08:43:16.000-05:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,72,W 52 St & 11 Ave,40.76727216,-73.99392888,14545,Subscriber,1982,1,10036
144,2014-02-01,2014-02-01T09:57:06.000-05:00,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,15974,Subscriber,1983,2,11217
1627,2014-02-01,2014-02-01T10:48:55.000-05:00,262,Washington Park,40.69178232,-73.97372989,503,E 20 St & Park Ave,40.73827428,-73.98751968,15057,Subscriber,1985,1,11201
786,2014-02-01,2014-02-01T11:08:33.000-05:00,470,W 20 St & 8 Ave,40.74345335,-74.00004031,2012,E 27 St & 1 Ave,40.739445,-73.976806,19798,Subscriber,1970,1,10011
717,2014-02-01,2014-02-01T11:17:26.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,531,Forsyth St & Broome St,40.71893904,-73.99266288,15280,Subscriber,1987,1,10009
438,2014-02-01,2014-02-01T11:22:10.000-05:00,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,472,E 32 St & Park Ave,40.7457121,-73.98194829,16999,Customer,\N,0,10010
1541,2014-02-01,2014-02-01T11:43:21.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,174,E 25 St & 1 Ave,40.7381765,-73.97738662,16277,Subscriber,1980,1,10019
1075,2014-02-01,2014-02-01T11:56:06.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18602,Subscriber,1967,2,10011
544,2014-02-01,2014-02-01T12:03:55.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18296,Subscriber,1968,1,10003
352,2014-02-01,2014-02-01T12:17:39.000-05:00,417,Barclay St & Church St,40.71291224,-74.01020234,329,Greenwich St & N Moore St,40.72043411,-74.01020609,15880,Customer,\N,0,10007
378,2014-02-01,2014-02-01T12:29:35.000-05:00,248,Laight St & Hudson St,40.72185379,-74.00771779,355,Bayard St & Baxter St,40.71602118,-73.99974372,17974,Subscriber,1976,1,10013
1625,2014-02-01,2014-02-01T13:07:24.000-05:00,430,York St & Jay St,40.7014851,-73.98656928,238,Bank St & Washington St,40.7361967,-74.00859207,15253,Subscriber,1977,1,11201
722,2014-02-01,2014-02-01T12:58:07.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,263,Elizabeth St & Hester St,40.71729,-73.996375,20984,Subscriber,1962,1,10003
238,2014-02-01,2014-02-01T12:51:21.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,445,E 10 St & Avenue A,40.72740794,-73.98142006,14900,Subscriber,1983,1,10003
363,2014-02-01,2014-02-01T13:00:00.000-05:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,497,E 17 St & Broadway,40.73704984,-73.99009296,15361,Subscriber,1981,1,10009
476,2014-02-01,2014-02-01T13:04:17.000-05:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20132,Subscriber,1978,1,10011
1328,2014-02-01,2014-02-01T13:18:57.000-05:00,513,W 56 St & 10 Ave,40.768254,-73.988639,225,W 14 St & The High Line,40.74195138,-74.00803013,17150,Subscriber,1990,2,10019
476,2014-02-01,2014-02-01T13:22:32.000-05:00,285,Broadway & E 14 St,40.73454567,-73.99074142,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17768,Subscriber,1967,1,10003
455,2014-02-01,2014-02-01T13:46:47.000-05:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,503,E 20 St & Park Ave,40.73827428,-73.98751968,18092,Subscriber,1989,2,10011
422,2014-02-01,2014-02-01T13:52:11.000-05:00,445,E 10 St & Avenue A,40.72740794,-73.98142006,285,Broadway & E 14 St,40.73454567,-73.99074142,16420,Subscriber,1980,1,10009
340,2014-02-01,2014-02-01T13:56:09.000-05:00,408,Market St & Cherry St,40.71076228,-73.99400398,263,Elizabeth St & Hester St,40.71729,-73.996375,15475,Subscriber,1968,1,10002
491,2014-02-01,2014-02-01T14:06:55.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,16942,Subscriber,1979,1,10003
543,2014-02-01,2014-02-01T14:09:01.000-05:00,486,Broadway & W 29 St,40.7462009,-73.98855723,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17229,Subscriber,1984,1,10001
385,2014-02-01,2014-02-01T14:06:33.000-05:00,536,1 Ave & E 30 St,40.74144387,-73.97536082,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17048,Subscriber,1987,1,10016
1835,2014-02-01,2014-02-01T14:33:01.000-05:00,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,412,Forsyth St & Canal St,40.7158155,-73.99422366,15537,Subscriber,1981,1,11238
634,2014-02-01,2014-02-01T14:19:38.000-05:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18322,Subscriber,1983,1,10011
653,2014-02-01,2014-02-01T14:30:02.000-05:00,2004,6 Ave & Broome St,40.724399,-74.004704,3002,South End Ave & Liberty St,40.711512,-74.015756,16907,Subscriber,1973,1,10013
