tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
357,2014-02-01,2014-02-01T01:10:18.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21259,Subscriber,1987,1,10003
274,2014-02-01,2014-02-01T01:20:23.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,504,1 Ave & E 15 St,40.73221853,-73.98165557,20286,Subscriber,1984,1,10009
1240,2014-02-01,2014-02-01T02:41:39.000-05:00,388,W 26 St & 10 Ave,40.749717753,-74.002950346,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16232,Subscriber,1968,1,10001
977,2014-02-01,2014-02-01T04:06:53.000-05:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,521,8 Ave & W 31 St,40.75044999,-73.99481051,16748,Subscriber,1969,1,10011
362,2014-02-01,2014-02-01T04:16:20.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,411,E 6 St & Avenue D,40.72228087,-73.97668709,14800,Subscriber,1991,2,10003
239,2014-02-01,2014-02-01T04:45:15.000-05:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,21250,Subscriber,1983,1,10016
573,2014-02-01,2014-02-01T07:04:06.000-05:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,513,W 56 St & 10 Ave,40.768254,-73.988639,15010,Subscriber,1988,1,10018
533,2014-02-01,2014-02-01T07:49:26.000-05:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,463,9 Ave & W 16 St,40.74206539,-74.00443172,15273,Subscriber,1949,1,10018
576,2014-02-01,2014-02-01T08:54:10.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16842,Subscriber,1980,1,10014
210,2014-02-01,2014-02-01T09:26:49.000-05:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,2012,E 27 St & 1 Ave,40.739445,-73.976806,20788,Subscriber,1975,1,10009
637,2014-02-01,2014-02-01T09:41:14.000-05:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19207,Subscriber,1989,1,10009
250,2014-02-01,2014-02-01T10:30:21.000-05:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,297,E 15 St & 3 Ave,40.734232,-73.986923,15723,Subscriber,1960,2,10003
1003,2014-02-01,2014-02-01T10:51:20.000-05:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,311,Norfolk St & Broome St,40.7172274,-73.98802084,21073,Subscriber,1980,1,10011
13255,2014-02-01,2014-02-01T14:33:45.000-05:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,517,Pershing Square S,40.75149263,-73.97798848,16811,Subscriber,1989,2,10016
321,2014-02-01,2014-02-01T11:08:12.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,466,W 25 St & 6 Ave,40.74395411,-73.99144871,20897,Subscriber,1944,1,10003
513,2014-02-01,2014-02-01T11:26:10.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,497,E 17 St & Broadway,40.73704984,-73.99009296,20598,Subscriber,1953,2,10009
901,2014-02-01,2014-02-01T11:44:03.000-05:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15511,Subscriber,1983,1,10012
354,2014-02-01,2014-02-01T11:36:30.000-05:00,459,W 20 St & 11 Ave,40.746745,-74.007756,334,W 20 St & 7 Ave,40.74238787,-73.99726235,16003,Subscriber,1960,2,10011
1721,2014-02-01,2014-02-01T12:41:54.000-05:00,285,Broadway & E 14 St,40.73454567,-73.99074142,532,S 5 Pl & S 4 St,40.710451,-73.960876,20991,Customer,\N,0,10003
414,2014-02-01,2014-02-01T12:29:24.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15937,Subscriber,1974,2,10003
808,2014-02-01,2014-02-01T12:37:39.000-05:00,514,12 Ave & W 40 St,40.76087502,-74.00277668,468,Broadway & W 55 St,40.7652654,-73.98192338,20113,Subscriber,1955,1,10019
487,2014-02-01,2014-02-01T12:34:58.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19665,Subscriber,1970,1,10003
368,2014-02-01,2014-02-01T12:40:55.000-05:00,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,15065,Subscriber,1978,1,11205
321,2014-02-01,2014-02-01T12:43:45.000-05:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17256,Subscriber,1985,1,10010
232,2014-02-01,2014-02-01T13:04:59.000-05:00,407,Henry St & Poplar St,40.700469,-73.991454,314,Montague St & Clinton St,40.69424674,-73.99215922,19411,Subscriber,1983,1,11201
221,2014-02-01,2014-02-01T14:00:31.000-05:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,347,W Houston St & Hudson St,40.72873888,-74.00748842,17348,Subscriber,1986,1,10014
545,2014-02-01,2014-02-01T14:08:55.000-05:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,303,Mercer St & Spring St,40.72362738,-73.99949601,19152,Subscriber,1983,2,10002
444,2014-02-01,2014-02-01T14:15:18.000-05:00,486,Broadway & W 29 St,40.7462009,-73.98855723,509,9 Ave & W 22 St,40.7454973,-74.00197139,15057,Subscriber,1968,1,10001
633,2014-02-01,2014-02-01T14:25:03.000-05:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,485,W 37 St & 5 Ave,40.75038009,-73.98338988,21391,Subscriber,1984,1,10016
352,2014-02-01,2014-02-01T14:38:31.000-05:00,519,Pershing Square N,40.75188406,-73.97770164,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15803,Subscriber,1963,1,10017
301,2014-02-01,2014-02-01T14:44:41.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17499,Subscriber,1972,2,10014
344,2014-02-01,2014-02-01T14:45:56.000-05:00,446,W 24 St & 7 Ave,40.74487634,-73.99529885,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14771,Subscriber,1976,1,10001
326,2014-02-01,2014-02-01T15:05:54.000-05:00,503,E 20 St & Park Ave,40.73827428,-73.98751968,445,E 10 St & Avenue A,40.72740794,-73.98142006,20217,Subscriber,1985,1,10003
814,2014-02-01,2014-02-01T15:35:03.000-05:00,484,W 44 St & 5 Ave,40.75500254,-73.98014437,168,W 18 St & 6 Ave,40.73971301,-73.99456405,16305,Subscriber,1977,1,10036
684,2014-02-01,2014-02-01T15:51:45.000-05:00,352,W 56 St & 6 Ave,40.76340613,-73.97722479,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15803,Subscriber,1982,2,10019
355,2014-02-01,2014-02-01T15:57:45.000-05:00,476,E 31 St & 3 Ave,40.74394314,-73.97966069,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,15559,Subscriber,1984,1,10016
206,2014-02-01,2014-02-01T16:01:56.000-05:00,498,Broadway & W 32 St,40.74854862,-73.98808416,444,Broadway & W 24 St,40.7423543,-73.98915076,19604,Subscriber,1983,2,10001
674,2014-02-01,2014-02-01T16:22:25.000-05:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,426,West St & Chambers St,40.71754834,-74.01322069,16784,Subscriber,1980,2,10014
229,2014-02-01,2014-02-01T16:43:09.000-05:00,212,W 16 St & The High Line,40.74334935,-74.00681753,509,9 Ave & W 22 St,40.7454973,-74.00197139,18462,Subscriber,1972,1,10011
819,2014-02-01,2014-02-01T16:53:05.000-05:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,167,E 39 St & 3 Ave,40.7489006,-73.97604882,16334,Subscriber,1984,1,10001
262,2014-02-01,2014-02-01T16:51:46.000-05:00,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,17448,Subscriber,1989,1,11205
439,2014-02-01,2014-02-01T17:18:22.000-05:00,144,Nassau St & Navy St,40.69839895,-73.98068914,313,Washington Ave & Park Ave,40.69610226,-73.96751037,19199,Subscriber,1982,1,11201
411,2014-02-01,2014-02-01T18:01:37.000-05:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,17892,Subscriber,1987,1,10009
