tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
684,2014-02-01,2014-02-01T01:01:34.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,401,Allen St & Rivington St,40.72019576,-73.98997825,20120,Subscriber,1981,1,10003
223,2014-02-01,2014-02-01T01:52:37.000-05:00,294,Washington Square E,40.73049393,-73.9957214,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15997,Subscriber,1958,1,10003
685,2014-02-01,2014-02-01T07:07:29.000-05:00,490,8 Ave & W 33 St,40.751551,-73.993934,447,8 Ave & W 52 St,40.76370739,-73.9851615,15071,Subscriber,1958,1,10001
1640,2014-02-01,2014-02-01T10:14:41.000-05:00,262,Washington Park,40.69178232,-73.97372989,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16128,Subscriber,1965,2,11201
367,2014-02-01,2014-02-01T10:00:36.000-05:00,261,Johnson St & Gold St,40.69474881,-73.98362464,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,18207,Subscriber,1994,2,11201
544,2014-02-01,2014-02-01T10:05:59.000-05:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,152,Warren St & Church St,40.71473993,-74.00910627,16612,Subscriber,1972,2,10011
175,2014-02-01,2014-02-01T10:21:39.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21103,Subscriber,1978,2,10011
279,2014-02-01,2014-02-01T10:37:43.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14797,Subscriber,1991,1,10003
492,2014-02-01,2014-02-01T10:47:31.000-05:00,289,Monroe St & Classon Ave,40.6845683,-73.95881081,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,14766,Subscriber,1984,2,11238
436,2014-02-01,2014-02-01T11:02:31.000-05:00,150,E 2 St & Avenue C,40.7208736,-73.98085795,361,Allen St & Hester St,40.71605866,-73.99190759,16017,Subscriber,1981,1,10009
412,2014-02-01,2014-02-01T11:50:20.000-05:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2003,1 Ave & E 18 St,40.73416059,-73.98024289,19176,Subscriber,1985,1,10016
335,2014-02-01,2014-02-01T12:03:20.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,19589,Subscriber,1981,2,10019
1111,2014-02-01,2014-02-01T12:20:22.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,388,W 26 St & 10 Ave,40.749717753,-74.002950346,20968,Subscriber,1964,1,10019
529,2014-02-01,2014-02-01T12:24:54.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,346,Bank St & Hudson St,40.73652889,-74.00618026,18066,Subscriber,1948,2,10012
1227,2014-02-01,2014-02-01T12:41:30.000-05:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,265,Stanton St & Chrystie St,40.72229346,-73.99147535,20781,Subscriber,1984,1,10022
464,2014-02-01,2014-02-01T12:34:49.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,445,E 10 St & Avenue A,40.72740794,-73.98142006,20843,Subscriber,1986,2,10003
1318,2014-02-01,2014-02-01T13:32:42.000-05:00,160,E 37 St & Lexington Ave,40.748238,-73.978311,263,Elizabeth St & Hester St,40.71729,-73.996375,14712,Subscriber,1957,1,10016
283,2014-02-01,2014-02-01T13:16:12.000-05:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,490,8 Ave & W 33 St,40.751551,-73.993934,16704,Subscriber,1979,1,10018
219,2014-02-01,2014-02-01T13:32:44.000-05:00,496,E 16 St & 5 Ave,40.73726186,-73.99238967,382,University Pl & E 14 St,40.73492695,-73.99200509,20831,Subscriber,1972,2,10003
2350,2014-02-01,2014-02-01T14:13:40.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,426,West St & Chambers St,40.71754834,-74.01322069,15090,Subscriber,1974,2,10011
914,2014-02-01,2014-02-01T13:50:07.000-05:00,444,Broadway & W 24 St,40.7423543,-73.98915076,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15079,Subscriber,1982,2,10010
709,2014-02-01,2014-02-01T13:49:07.000-05:00,517,Pershing Square S,40.75149263,-73.97798848,325,E 19 St & 3 Ave,40.73624527,-73.98473765,21148,Subscriber,1970,1,10017
766,2014-02-01,2014-02-01T14:14:57.000-05:00,445,E 10 St & Avenue A,40.72740794,-73.98142006,251,Mott St & Prince St,40.72317958,-73.99480012,15350,Subscriber,1976,1,10009
183,2014-02-01,2014-02-01T14:19:23.000-05:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,16818,Subscriber,1976,1,10016
1604,2014-02-01,2014-02-01T14:47:06.000-05:00,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15465,Subscriber,1986,1,10005
389,2014-02-01,2014-02-01T14:29:50.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,402,Broadway & E 22 St,40.7403432,-73.98955109,18289,Subscriber,1983,1,10011
432,2014-02-01,2014-02-01T14:57:44.000-05:00,391,Clark St & Henry St,40.69760127,-73.99344559,233,Joralemon St & Adams St,40.69246277,-73.98963911,17760,Subscriber,1991,2,11201
184,2014-02-01,2014-02-01T15:14:38.000-05:00,314,Montague St & Clinton St,40.69424674,-73.99215922,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,20684,Subscriber,1984,1,11201
162,2014-02-01,2014-02-01T15:15:24.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,357,E 11 St & Broadway,40.73261787,-73.99158043,16677,Subscriber,1979,1,10003
100,2014-02-01,2014-02-01T15:16:47.000-05:00,440,E 45 St & 3 Ave,40.75255434,-73.97282625,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15605,Subscriber,1954,1,10017
288,2014-02-01,2014-02-01T15:35:16.000-05:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,363,West Thames St,40.70834698,-74.01713445,17738,Subscriber,1977,1,10007
681,2014-02-01,2014-02-01T15:44:43.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2012,E 27 St & 1 Ave,40.739445,-73.976806,19136,Subscriber,1969,1,10003
1716,2014-02-01,2014-02-01T16:25:33.000-05:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,337,Old Slip & Front St,40.7037992,-74.00838676,15458,Subscriber,1963,1,10016
633,2014-02-01,2014-02-01T16:09:26.000-05:00,495,W 47 St & 10 Ave,40.76269882,-73.99301222,505,6 Ave & W 33 St,40.74901271,-73.98848395,17369,Subscriber,1981,2,10036
2817,2014-02-01,2014-02-01T16:48:23.000-05:00,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,17509,Subscriber,1964,1,11205
1606,2014-02-01,2014-02-01T16:39:35.000-05:00,304,Broadway & Battery Pl,40.70463334,-74.01361706,524,W 43 St & 6 Ave,40.75527307,-73.98316936,20689,Subscriber,1991,1,10004
589,2014-02-01,2014-02-01T16:28:24.000-05:00,229,Great Jones St,40.72743423,-73.99379025,504,1 Ave & E 15 St,40.73221853,-73.98165557,21149,Subscriber,1983,1,10012
722,2014-02-01,2014-02-01T16:32:38.000-05:00,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,526,E 33 St & 5 Ave,40.74765947,-73.98490707,20319,Subscriber,1984,1,10019
