tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
242,2014-02-01,2014-02-01T00:57:10.000-05:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,504,1 Ave & E 15 St,40.73221853,-73.98165557,16514,Subscriber,1983,1,10003
834,2014-02-01,2014-02-01T01:54:18.000-05:00,449,W 52 St & 9 Ave,40.76461837,-73.98789473,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15870,Subscriber,1987,1,10019
781,2014-02-01,2014-02-01T04:48:02.000-05:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,528,2 Ave & E 31 St,40.74290902,-73.97706058,16978,Subscriber,1975,2,10018
580,2014-02-01,2014-02-01T08:18:50.000-05:00,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,430,York St & Jay St,40.7014851,-73.98656928,15012,Subscriber,1983,2,11201
437,2014-02-01,2014-02-01T08:18:32.000-05:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,383,Greenwich Ave & Charles St,40.735238,-74.000271,18086,Subscriber,1989,2,10003
1820,2014-02-01,2014-02-01T08:51:35.000-05:00,363,West Thames St,40.70834698,-74.01713445,488,W 39 St & 9 Ave,40.75645824,-73.99372222,19582,Subscriber,1954,1,10280
902,2014-02-01,2014-02-01T09:12:07.000-05:00,341,Stanton St & Mangin St,40.71782143,-73.97628939,291,Madison St & Montgomery St,40.713126,-73.984844,19252,Subscriber,1972,1,10002
154,2014-02-01,2014-02-01T09:01:55.000-05:00,387,Centre St & Chambers St,40.71273266,-74.0046073,417,Barclay St & Church St,40.71291224,-74.01020234,21361,Subscriber,1957,1,10007
1264,2014-02-01,2014-02-01T09:39:56.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,15541,Subscriber,1974,1,10009
250,2014-02-01,2014-02-01T09:50:47.000-05:00,474,5 Ave & E 29 St,40.7451677,-73.98683077,472,E 32 St & Park Ave,40.7457121,-73.98194829,19615,Subscriber,1964,1,10016
99,2014-02-01,2014-02-01T10:07:28.000-05:00,385,E 55 St & 2 Ave,40.75797322,-73.96603308,385,E 55 St & 2 Ave,40.75797322,-73.96603308,19335,Subscriber,1955,2,10022
556,2014-02-01,2014-02-01T10:48:06.000-05:00,473,Rivington St & Chrystie St,40.72110063,-73.9919254,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19896,Subscriber,1982,1,10002
589,2014-02-01,2014-02-01T10:50:37.000-05:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,475,E 16 St & Irving Pl,40.73524276,-73.98758561,15202,Subscriber,1981,1,10009
224,2014-02-01,2014-02-01T10:46:54.000-05:00,308,St James Pl & Oliver St,40.71307916,-73.99851193,307,Canal St & Rutgers St,40.71427487,-73.98990025,21037,Subscriber,1962,1,10038
365,2014-02-01,2014-02-01T10:52:23.000-05:00,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,15172,Subscriber,1969,2,11205
304,2014-02-01,2014-02-01T10:54:15.000-05:00,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,444,Broadway & W 24 St,40.7423543,-73.98915076,20362,Subscriber,1978,1,10016
