tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
81,2014-02-01,2014-02-01T00:30:41.000-05:00,441,E 52 St & 2 Ave,40.756014,-73.967416,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16389,Subscriber,1972,1,10022
1119,2014-02-01,2014-02-01T01:01:30.000-05:00,389,Broadway & Berry St,40.71044554,-73.96525063,322,Clinton St & Tillary St,40.696192,-73.991218,19120,Subscriber,1991,2,11249
1481,2014-02-01,2014-02-01T02:55:58.000-05:00,259,South St & Whitehall St,40.70122128,-74.01234218,475,E 16 St & Irving Pl,40.73524276,-73.98758561,20107,Subscriber,1978,1,10004
542,2014-02-01,2014-02-01T04:44:37.000-05:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,490,8 Ave & W 33 St,40.751551,-73.993934,17388,Subscriber,1964,1,10036
532,2014-02-01,2014-02-01T07:52:34.000-05:00,303,Mercer St & Spring St,40.72362738,-73.99949601,497,E 17 St & Broadway,40.73704984,-73.99009296,15289,Subscriber,1962,1,10012
756,2014-02-01,2014-02-01T08:18:50.000-05:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,545,E 23 St & 1 Ave,40.736502,-73.97809472,16152,Subscriber,1968,1,10011
1231,2014-02-01,2014-02-01T09:13:32.000-05:00,291,Madison St & Montgomery St,40.713126,-73.984844,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17630,Subscriber,1950,2,10002
404,2014-02-01,2014-02-01T10:10:25.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15290,Subscriber,1984,2,10003
264,2014-02-01,2014-02-01T10:52:52.000-05:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382,University Pl & E 14 St,40.73492695,-73.99200509,20947,Subscriber,1992,2,10012
459,2014-02-01,2014-02-01T11:28:57.000-05:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,328,Watts St & Greenwich St,40.72405549,-74.00965965,14551,Subscriber,1971,1,10002
473,2014-02-01,2014-02-01T11:40:18.000-05:00,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19896,Subscriber,1971,1,10011
918,2014-02-01,2014-02-01T11:50:56.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,463,9 Ave & W 16 St,40.74206539,-74.00443172,14788,Subscriber,1974,1,10012
73,2014-02-01,2014-02-01T11:55:16.000-05:00,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,376,John St & William St,40.70862144,-74.00722156,18744,Subscriber,1993,1,10005
566,2014-02-01,2014-02-01T12:05:49.000-05:00,442,W 27 St & 7 Ave,40.746647,-73.993915,462,W 22 St & 10 Ave,40.74691959,-74.00451887,17334,Subscriber,1957,2,10001
715,2014-02-01,2014-02-01T12:13:08.000-05:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,497,E 17 St & Broadway,40.73704984,-73.99009296,19627,Subscriber,1965,1,10011
797,2014-02-01,2014-02-01T12:14:42.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,212,W 16 St & The High Line,40.74334935,-74.00681753,15683,Subscriber,1981,2,10003
279,2014-02-01,2014-02-01T12:11:01.000-05:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19044,Subscriber,1980,1,10016
302,2014-02-01,2014-02-01T12:23:42.000-05:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,495,W 47 St & 10 Ave,40.76269882,-73.99301222,17319,Subscriber,1985,1,10018
5527,2014-02-01,2014-02-01T13:50:56.000-05:00,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18800,Customer,\N,0,10012
317,2014-02-01,2014-02-01T12:34:16.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,383,Greenwich Ave & Charles St,40.735238,-74.000271,18995,Subscriber,1976,1,10003
207,2014-02-01,2014-02-01T12:32:36.000-05:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19837,Subscriber,1991,1,11201
323,2014-02-01,2014-02-01T13:03:22.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15258,Subscriber,1958,2,10003
1525,2014-02-01,2014-02-01T13:32:14.000-05:00,387,Centre St & Chambers St,40.71273266,-74.0046073,322,Clinton St & Tillary St,40.696192,-73.991218,21000,Customer,\N,0,10007
586,2014-02-01,2014-02-01T13:20:35.000-05:00,403,E 2 St & 2 Ave,40.72502876,-73.99069656,312,Allen St & E Houston St,40.722055,-73.989111,14976,Subscriber,1948,1,10003
446,2014-02-01,2014-02-01T13:21:55.000-05:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19079,Subscriber,1959,1,10018
398,2014-02-01,2014-02-01T13:22:46.000-05:00,382,University Pl & E 14 St,40.73492695,-73.99200509,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19239,Subscriber,1985,2,10003
1000,2014-02-01,2014-02-01T13:35:36.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,486,Broadway & W 29 St,40.7462009,-73.98855723,14893,Subscriber,1963,2,10014
316,2014-02-01,2014-02-01T13:28:21.000-05:00,453,W 22 St & 8 Ave,40.74475148,-73.99915362,521,8 Ave & W 31 St,40.75044999,-73.99481051,14554,Subscriber,1959,1,10011
297,2014-02-01,2014-02-01T13:51:38.000-05:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,335,Washington Pl & Broadway,40.72903917,-73.99404649,18027,Subscriber,1966,2,11201
504,2014-02-01,2014-02-01T14:01:27.000-05:00,441,E 52 St & 2 Ave,40.756014,-73.967416,352,W 56 St & 6 Ave,40.76340613,-73.97722479,18649,Subscriber,1971,1,10022
5020,2014-02-01,2014-02-01T15:35:12.000-05:00,525,W 34 St & 11 Ave,40.75594159,-74.0021163,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15508,Customer,\N,0,10001
134,2014-02-01,2014-02-01T14:23:47.000-05:00,351,Front St & Maiden Ln,40.70530954,-74.00612572,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21308,Subscriber,1983,1,10005
421,2014-02-01,2014-02-01T14:38:35.000-05:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,247,Perry St & Bleecker St,40.73535398,-74.00483091,19497,Subscriber,1986,2,10011
691,2014-02-01,2014-02-01T14:50:59.000-05:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,521,8 Ave & W 31 St,40.75044999,-73.99481051,20132,Subscriber,1982,1,10014
5624,2014-02-01,2014-02-01T16:14:31.000-05:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,479,9 Ave & W 45 St,40.76019252,-73.9912551,18108,Customer,\N,0,10036
804,2014-02-01,2014-02-01T15:00:41.000-05:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,509,9 Ave & W 22 St,40.7454973,-74.00197139,19370,Subscriber,1951,1,10011
398,2014-02-01,2014-02-01T14:54:35.000-05:00,319,Park Pl & Church St,40.71336124,-74.00937622,303,Mercer St & Spring St,40.72362738,-73.99949601,19929,Subscriber,1983,1,10007
1371,2014-02-01,2014-02-01T15:15:03.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,355,Bayard St & Baxter St,40.71602118,-73.99974372,16636,Subscriber,1948,1,10014
808,2014-02-01,2014-02-01T15:29:19.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,478,11 Ave & W 41 St,40.76030096,-73.99884222,14921,Subscriber,1966,1,10014
274,2014-02-01,2014-02-01T15:20:32.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,504,1 Ave & E 15 St,40.73221853,-73.98165557,18910,Subscriber,1973,2,10009
207,2014-02-01,2014-02-01T15:23:32.000-05:00,496,E 16 St & 5 Ave,40.73726186,-73.99238967,402,Broadway & E 22 St,40.7403432,-73.98955109,17773,Subscriber,1963,1,10003
350,2014-02-01,2014-02-01T15:26:08.000-05:00,515,W 43 St & 10 Ave,40.76009437,-73.99461843,447,8 Ave & W 52 St,40.76370739,-73.9851615,14591,Subscriber,1985,1,10036
292,2014-02-01,2014-02-01T15:27:11.000-05:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,251,Mott St & Prince St,40.72317958,-73.99480012,18542,Subscriber,1983,1,10003
858,2014-02-01,2014-02-01T15:36:50.000-05:00,2004,6 Ave & Broome St,40.724399,-74.004704,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17210,Subscriber,1955,1,10013
955,2014-02-01,2014-02-01T15:39:13.000-05:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17635,Subscriber,1985,1,10002
1175,2014-02-01,2014-02-01T16:00:21.000-05:00,514,12 Ave & W 40 St,40.76087502,-74.00277668,514,12 Ave & W 40 St,40.76087502,-74.00277668,16544,Subscriber,1979,1,10019
1053,2014-02-01,2014-02-01T16:04:07.000-05:00,295,Pike St & E Broadway,40.71406667,-73.99293911,254,W 11 St & 6 Ave,40.73532427,-73.99800419,16522,Subscriber,1985,2,10002
