tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
407,2014-02-01,2014-02-01T00:31:16.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,531,Forsyth St & Broome St,40.71893904,-73.99266288,16052,Subscriber,1985,1,10009
1606,2014-02-01,2014-02-01T03:19:36.000-05:00,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20785,Subscriber,1977,1,11205
269,2014-02-01,2014-02-01T09:32:11.000-05:00,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,229,Great Jones St,40.72743423,-73.99379025,19005,Subscriber,1986,1,10003
546,2014-02-01,2014-02-01T10:46:12.000-05:00,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,498,Broadway & W 32 St,40.74854862,-73.98808416,15648,Subscriber,1989,1,10017
593,2014-02-01,2014-02-01T11:07:43.000-05:00,330,Reade St & Broadway,40.71450451,-74.00562789,296,Division St & Bowery,40.71413089,-73.9970468,15186,Subscriber,1985,2,10007
1095,2014-02-01,2014-02-01T11:52:38.000-05:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,72,W 52 St & 11 Ave,40.76727216,-73.99392888,17412,Subscriber,1984,2,10018
73,2014-02-01,2014-02-01T11:45:17.000-05:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19733,Subscriber,1959,1,10010
183,2014-02-01,2014-02-01T12:18:44.000-05:00,303,Mercer St & Spring St,40.72362738,-73.99949601,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16647,Subscriber,1976,1,10012
809,2014-02-01,2014-02-01T12:58:25.000-05:00,404,9 Ave & W 14 St,40.7405826,-74.00550867,326,E 11 St & 1 Ave,40.72953837,-73.98426726,14721,Subscriber,1971,1,10014
313,2014-02-01,2014-02-01T12:52:04.000-05:00,500,Broadway & W 51 St,40.76228826,-73.98336183,469,Broadway & W 53 St,40.76344058,-73.98268129,15374,Customer,\N,0,10019
319,2014-02-01,2014-02-01T12:52:22.000-05:00,500,Broadway & W 51 St,40.76228826,-73.98336183,469,Broadway & W 53 St,40.76344058,-73.98268129,18968,Customer,\N,0,10019
405,2014-02-01,2014-02-01T13:06:19.000-05:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19921,Subscriber,1972,1,10036
570,2014-02-01,2014-02-01T13:12:37.000-05:00,478,11 Ave & W 41 St,40.76030096,-73.99884222,449,W 52 St & 9 Ave,40.76461837,-73.98789473,18322,Subscriber,1966,1,10036
1253,2014-02-01,2014-02-01T13:25:13.000-05:00,303,Mercer St & Spring St,40.72362738,-73.99949601,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17069,Subscriber,1984,1,10012
1046,2014-02-01,2014-02-01T13:39:36.000-05:00,329,Greenwich St & N Moore St,40.72043411,-74.01020609,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18365,Subscriber,1983,2,10013
785,2014-02-01,2014-02-01T13:39:30.000-05:00,401,Allen St & Rivington St,40.72019576,-73.98997825,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17540,Subscriber,1951,1,10002
470,2014-02-01,2014-02-01T13:38:44.000-05:00,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18011,Subscriber,1977,1,11216
1102,2014-02-01,2014-02-01T14:04:09.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16617,Subscriber,1970,1,10014
846,2014-02-01,2014-02-01T14:26:45.000-05:00,444,Broadway & W 24 St,40.7423543,-73.98915076,393,E 5 St & Avenue C,40.72299208,-73.97995466,19171,Subscriber,1971,1,10010
2016,2014-02-01,2014-02-01T14:48:06.000-05:00,517,Pershing Square S,40.75149263,-73.97798848,485,W 37 St & 5 Ave,40.75038009,-73.98338988,18620,Subscriber,1969,2,10017
551,2014-02-01,2014-02-01T14:33:21.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,394,E 9 St & Avenue C,40.72521311,-73.97768752,15696,Subscriber,1983,1,10003
610,2014-02-01,2014-02-01T14:42:36.000-05:00,379,W 31 St & 7 Ave,40.749156,-73.9916,404,9 Ave & W 14 St,40.7405826,-74.00550867,20935,Subscriber,1983,2,10001
655,2014-02-01,2014-02-01T15:00:39.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,382,University Pl & E 14 St,40.73492695,-73.99200509,20940,Subscriber,1976,2,10014
761,2014-02-01,2014-02-01T15:22:20.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16979,Subscriber,1976,2,10019
962,2014-02-01,2014-02-01T15:33:55.000-05:00,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,2000,Front St & Washington St,40.70255088,-73.98940236,17577,Customer,\N,0,11201
688,2014-02-01,2014-02-01T16:06:51.000-05:00,485,W 37 St & 5 Ave,40.75038009,-73.98338988,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18620,Subscriber,1988,1,10018
1837,2014-02-01,2014-02-01T16:42:42.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15519,Subscriber,1986,1,10019
526,2014-02-01,2014-02-01T16:31:18.000-05:00,173,Broadway & W 49 St,40.76064679,-73.98442659,499,Broadway & W 60 St,40.76915505,-73.98191841,18000,Subscriber,1981,1,10019
2962,2014-02-01,2014-02-01T17:30:10.000-05:00,305,E 58 St & 3 Ave,40.76095756,-73.96724467,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,21015,Customer,\N,0,10022
609,2014-02-01,2014-02-01T16:51:44.000-05:00,195,Liberty St & Broadway,40.70905623,-74.01043382,303,Mercer St & Spring St,40.72362738,-73.99949601,15010,Subscriber,1988,2,10005
663,2014-02-01,2014-02-01T16:53:34.000-05:00,404,9 Ave & W 14 St,40.7405826,-74.00550867,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17984,Subscriber,1977,2,10014
175,2014-02-01,2014-02-01T17:01:11.000-05:00,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19277,Subscriber,1978,1,10014
713,2014-02-01,2014-02-01T17:10:53.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,525,W 34 St & 11 Ave,40.75594159,-74.0021163,18566,Subscriber,1982,1,10019
911,2014-02-01,2014-02-01T17:20:14.000-05:00,328,Watts St & Greenwich St,40.72405549,-74.00965965,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17849,Customer,\N,0,10013
1126,2014-02-01,2014-02-01T17:24:23.000-05:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,311,Norfolk St & Broome St,40.7172274,-73.98802084,18259,Subscriber,1984,2,10038
208,2014-02-01,2014-02-01T17:11:22.000-05:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17013,Subscriber,1983,1,10011
518,2014-02-01,2014-02-01T17:20:17.000-05:00,348,W Broadway & Spring St,40.72490985,-74.00154702,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14854,Subscriber,1978,1,10012
1117,2014-02-01,2014-02-01T17:37:50.000-05:00,443,Bedford Ave & S 9th St,40.70853074,-73.96408963,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,14732,Subscriber,1989,1,11211
309,2014-02-01,2014-02-01T17:26:44.000-05:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,325,E 19 St & 3 Ave,40.73624527,-73.98473765,16889,Subscriber,1983,1,10011
632,2014-02-01,2014-02-01T17:34:58.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,511,E 14 St & Avenue B,40.72938685,-73.97772429,19190,Subscriber,1900,1,10003
559,2014-02-01,2014-02-01T17:44:53.000-05:00,263,Elizabeth St & Hester St,40.71729,-73.996375,342,Columbia St & Rivington St,40.71739973,-73.98016555,15535,Subscriber,1978,2,10013
754,2014-02-01,2014-02-01T18:07:42.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,463,9 Ave & W 16 St,40.74206539,-74.00443172,19215,Subscriber,1984,1,10003
