tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
770,2014-02-01,2014-02-01T01:13:13.000-05:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,350,Clinton St & Grand St,40.71559509,-73.9870295,15425,Subscriber,1980,1,10007
1064,2014-02-01,2014-02-01T02:45:23.000-05:00,319,Park Pl & Church St,40.71336124,-74.00937622,334,W 20 St & 7 Ave,40.74238787,-73.99726235,15228,Subscriber,1964,1,10007
174,2014-02-01,2014-02-01T02:53:52.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,317,E 6 St & Avenue B,40.72453734,-73.98185424,17292,Subscriber,1988,1,10009
343,2014-02-01,2014-02-01T07:38:25.000-05:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,504,1 Ave & E 15 St,40.73221853,-73.98165557,18610,Subscriber,1963,1,10009
359,2014-02-01,2014-02-01T09:10:11.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,247,Perry St & Bleecker St,40.73535398,-74.00483091,20098,Subscriber,1984,1,10011
1900,2014-02-01,2014-02-01T10:31:59.000-05:00,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,359,E 47 St & Park Ave,40.75510267,-73.97498696,18542,Subscriber,1977,1,11205
141,2014-02-01,2014-02-01T10:18:11.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21213,Subscriber,1979,1,10003
517,2014-02-01,2014-02-01T10:31:40.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,503,E 20 St & Park Ave,40.73827428,-73.98751968,18113,Subscriber,1992,2,10009
1420,2014-02-01,2014-02-01T11:16:51.000-05:00,376,John St & William St,40.70862144,-74.00722156,265,Stanton St & Chrystie St,40.72229346,-73.99147535,16314,Subscriber,1988,2,10038
323,2014-02-01,2014-02-01T11:09:19.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15316,Subscriber,1971,1,10011
981,2014-02-01,2014-02-01T11:44:52.000-05:00,331,Pike St & Monroe St,40.71173107,-73.99193043,382,University Pl & E 14 St,40.73492695,-73.99200509,15814,Subscriber,1995,2,10002
118,2014-02-01,2014-02-01T11:48:37.000-05:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,17545,Subscriber,1978,1,10009
2566,2014-02-01,2014-02-01T12:33:21.000-05:00,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,167,E 39 St & 3 Ave,40.7489006,-73.97604882,16953,Subscriber,1987,1,11216
219,2014-02-01,2014-02-01T11:55:05.000-05:00,312,Allen St & E Houston St,40.722055,-73.989111,361,Allen St & Hester St,40.71605866,-73.99190759,15730,Subscriber,1978,2,10002
1016,2014-02-01,2014-02-01T12:11:46.000-05:00,72,W 52 St & 11 Ave,40.76727216,-73.99392888,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20973,Subscriber,1971,1,10019
