tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
459,2014-02-01,2014-02-01T01:05:16.000-05:00,312,Allen St & E Houston St,40.722055,-73.989111,394,E 9 St & Avenue C,40.72521311,-73.97768752,18610,Subscriber,1962,2,10002
349,2014-02-01,2014-02-01T01:12:06.000-05:00,312,Allen St & E Houston St,40.722055,-73.989111,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16435,Subscriber,1977,1,10002
609,2014-02-01,2014-02-01T03:56:36.000-05:00,512,W 29 St & 9 Ave,40.7500727,-73.99839279,497,E 17 St & Broadway,40.73704984,-73.99009296,18005,Subscriber,1981,1,10001
858,2014-02-01,2014-02-01T04:04:05.000-05:00,532,S 5 Pl & S 4 St,40.710451,-73.960876,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,15650,Subscriber,1978,1,11211
421,2014-02-01,2014-02-01T07:45:47.000-05:00,379,W 31 St & 7 Ave,40.749156,-73.9916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,14979,Subscriber,1980,1,10001
630,2014-02-01,2014-02-01T08:34:51.000-05:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19849,Subscriber,1974,2,10018
746,2014-02-01,2014-02-01T09:58:57.000-05:00,513,W 56 St & 10 Ave,40.768254,-73.988639,538,W 49 St & 5 Ave,40.75795248,-73.97787642,15968,Subscriber,1954,1,10019
336,2014-02-01,2014-02-01T09:55:29.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,16637,Subscriber,1979,1,10011
2350,2014-02-01,2014-02-01T10:53:44.000-05:00,545,E 23 St & 1 Ave,40.736502,-73.97809472,351,Front St & Maiden Ln,40.70530954,-74.00612572,19031,Subscriber,1989,2,10010
783,2014-02-01,2014-02-01T10:48:43.000-05:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,15209,Subscriber,1977,1,10016
335,2014-02-01,2014-02-01T11:29:52.000-05:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,382,University Pl & E 14 St,40.73492695,-73.99200509,15378,Subscriber,1970,1,10012
