tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
301,2014-02-01,2014-02-01T01:28:04.000-05:00,503,E 20 St & Park Ave,40.73827428,-73.98751968,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14551,Subscriber,1986,1,10003
2440,2014-02-01,2014-02-01T03:38:12.000-05:00,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,290,2 Ave & E 58 St,40.76020258,-73.96478473,16001,Subscriber,1966,1,11217
386,2014-02-01,2014-02-01T08:45:01.000-05:00,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17659,Subscriber,1981,1,10017
224,2014-02-01,2014-02-01T09:18:54.000-05:00,195,Liberty St & Broadway,40.70905623,-74.01043382,147,Greenwich St & Warren St,40.71542197,-74.01121978,15059,Subscriber,1983,1,10005
340,2014-02-01,2014-02-01T09:45:04.000-05:00,402,Broadway & E 22 St,40.7403432,-73.98955109,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16625,Subscriber,1963,1,10010
490,2014-02-01,2014-02-01T10:38:01.000-05:00,388,W 26 St & 10 Ave,40.749717753,-74.002950346,435,W 21 St & 6 Ave,40.74173969,-73.99415556,14885,Subscriber,1977,2,10001
486,2014-02-01,2014-02-01T10:54:23.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,334,W 20 St & 7 Ave,40.74238787,-73.99726235,21306,Subscriber,1966,2,10014
586,2014-02-01,2014-02-01T11:16:27.000-05:00,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,147,Greenwich St & Warren St,40.71542197,-74.01121978,19587,Subscriber,1975,1,10012
612,2014-02-01,2014-02-01T11:31:07.000-05:00,519,Pershing Square N,40.75188406,-73.97770164,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17240,Subscriber,1973,1,10017
1416,2014-02-01,2014-02-01T11:47:12.000-05:00,360,William St & Pine St,40.70717936,-74.00887308,297,E 15 St & 3 Ave,40.734232,-73.986923,19684,Subscriber,1969,1,10005
828,2014-02-01,2014-02-01T11:39:01.000-05:00,486,Broadway & W 29 St,40.7462009,-73.98855723,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18529,Subscriber,1987,1,10001
304,2014-02-01,2014-02-01T11:35:59.000-05:00,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,391,Clark St & Henry St,40.69760127,-73.99344559,16981,Subscriber,1969,2,11201
1782,2014-02-01,2014-02-01T12:13:27.000-05:00,517,Pershing Square S,40.75149263,-73.97798848,295,Pike St & E Broadway,40.71406667,-73.99293911,18927,Subscriber,1982,1,10017
459,2014-02-01,2014-02-01T12:04:04.000-05:00,490,8 Ave & W 33 St,40.751551,-73.993934,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20857,Subscriber,1991,1,10001
585,2014-02-01,2014-02-01T12:07:06.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,2003,1 Ave & E 18 St,40.73416059,-73.98024289,20663,Subscriber,1953,1,10011
893,2014-02-01,2014-02-01T12:17:47.000-05:00,453,W 22 St & 8 Ave,40.74475148,-73.99915362,447,8 Ave & W 52 St,40.76370739,-73.9851615,20708,Subscriber,1963,2,10011
432,2014-02-01,2014-02-01T12:10:30.000-05:00,433,E 13 St & Avenue A,40.72955361,-73.98057249,393,E 5 St & Avenue C,40.72299208,-73.97995466,20730,Subscriber,1994,1,10009
