tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
486,2014-02-01,2014-02-01T00:47:43.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19003,Subscriber,1990,1,10003
412,2014-02-01,2014-02-01T01:05:01.000-05:00,352,W 56 St & 6 Ave,40.76340613,-73.97722479,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16000,Subscriber,1975,1,10019
335,2014-02-01,2014-02-01T02:42:59.000-05:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,301,E 2 St & Avenue B,40.72217444,-73.98368779,21123,Subscriber,1988,1,10003
316,2014-02-01,2014-02-01T07:08:01.000-05:00,476,E 31 St & 3 Ave,40.74394314,-73.97966069,379,W 31 St & 7 Ave,40.749156,-73.9916,16815,Subscriber,1984,1,10016
324,2014-02-01,2014-02-01T08:37:18.000-05:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,229,Great Jones St,40.72743423,-73.99379025,17855,Subscriber,1963,2,10003
421,2014-02-01,2014-02-01T09:21:26.000-05:00,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16701,Subscriber,1982,1,10014
665,2014-02-01,2014-02-01T09:27:15.000-05:00,494,W 26 St & 8 Ave,40.74734825,-73.99723551,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17213,Subscriber,1954,2,10001
423,2014-02-01,2014-02-01T09:42:45.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21319,Subscriber,1977,2,10003
490,2014-02-01,2014-02-01T09:49:14.000-05:00,357,E 11 St & Broadway,40.73261787,-73.99158043,312,Allen St & E Houston St,40.722055,-73.989111,16776,Subscriber,1959,2,10003
951,2014-02-01,2014-02-01T10:04:36.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,499,Broadway & W 60 St,40.76915505,-73.98191841,19243,Subscriber,1965,1,10014
134,2014-02-01,2014-02-01T09:58:31.000-05:00,330,Reade St & Broadway,40.71450451,-74.00562789,146,Hudson St & Reade St,40.71625008,-74.0091059,19419,Subscriber,1978,2,10007
252,2014-02-01,2014-02-01T10:05:03.000-05:00,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20163,Subscriber,1980,1,10014
477,2014-02-01,2014-02-01T10:19:14.000-05:00,348,W Broadway & Spring St,40.72490985,-74.00154702,263,Elizabeth St & Hester St,40.71729,-73.996375,16198,Subscriber,1983,1,10012
1000,2014-02-01,2014-02-01T10:40:59.000-05:00,538,W 49 St & 5 Ave,40.75795248,-73.97787642,441,E 52 St & 2 Ave,40.756014,-73.967416,18649,Customer,\N,0,10020
588,2014-02-01,2014-02-01T10:53:41.000-05:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15997,Subscriber,1976,1,10014
632,2014-02-01,2014-02-01T11:11:49.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,346,Bank St & Hudson St,40.73652889,-74.00618026,19731,Subscriber,1975,1,10011
1611,2014-02-01,2014-02-01T11:32:14.000-05:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17895,Subscriber,1978,1,10009
