tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
864,2014-02-01,2014-02-01T02:14:05.000-05:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,433,E 13 St & Avenue A,40.72955361,-73.98057249,17292,Subscriber,1988,1,10011
332,2014-02-01,2014-02-01T07:16:46.000-05:00,406,Hicks St & Montague St,40.69512845,-73.99595065,310,State St & Smith St,40.68926942,-73.98912867,16269,Subscriber,1951,1,11201
521,2014-02-01,2014-02-01T07:56:26.000-05:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,2012,E 27 St & 1 Ave,40.739445,-73.976806,16811,Subscriber,1985,1,10009
433,2014-02-01,2014-02-01T08:20:34.000-05:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,496,E 16 St & 5 Ave,40.73726186,-73.99238967,14945,Subscriber,1991,1,10010
329,2014-02-01,2014-02-01T08:30:11.000-05:00,2009,Catherine St & Monroe St,40.71117444,-73.99682619,412,Forsyth St & Canal St,40.7158155,-73.99422366,16061,Subscriber,1995,1,10038
733,2014-02-01,2014-02-01T09:14:52.000-05:00,2004,6 Ave & Broome St,40.724399,-74.004704,502,Henry St & Grand St,40.714215,-73.981346,20854,Subscriber,1988,1,10013
978,2014-02-01,2014-02-01T10:03:03.000-05:00,137,E 56 St & Madison Ave,40.761628,-73.972924,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,15058,Subscriber,1973,1,10022
145,2014-02-01,2014-02-01T10:17:51.000-05:00,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,17817,Subscriber,1979,1,11201
1267,2014-02-01,2014-02-01T10:44:40.000-05:00,332,Cherry St,40.71219906,-73.97948148,280,E 10 St & 5 Ave,40.73331967,-73.99510132,21358,Subscriber,1987,1,10002
789,2014-02-01,2014-02-01T10:38:13.000-05:00,515,W 43 St & 10 Ave,40.76009437,-73.99461843,306,Cliff St & Fulton St,40.70823502,-74.00530063,19909,Subscriber,1979,2,10036
2247,2014-02-01,2014-02-01T11:08:21.000-05:00,261,Johnson St & Gold St,40.69474881,-73.98362464,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15123,Subscriber,1977,1,11201
189,2014-02-01,2014-02-01T10:36:59.000-05:00,361,Allen St & Hester St,40.71605866,-73.99190759,296,Division St & Bowery,40.71413089,-73.9970468,20953,Subscriber,1989,1,10002
1839,2014-02-01,2014-02-01T11:10:28.000-05:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,251,Mott St & Prince St,40.72317958,-73.99480012,15428,Subscriber,1970,1,10007
1392,2014-02-01,2014-02-01T11:03:38.000-05:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,444,Broadway & W 24 St,40.7423543,-73.98915076,15059,Subscriber,1987,2,10007
480,2014-02-01,2014-02-01T11:04:04.000-05:00,426,West St & Chambers St,40.71754834,-74.01322069,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16666,Subscriber,1989,1,10013
887,2014-02-01,2014-02-01T11:23:44.000-05:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,263,Elizabeth St & Hester St,40.71729,-73.996375,19367,Subscriber,1963,1,10009
623,2014-02-01,2014-02-01T11:35:52.000-05:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,348,W Broadway & Spring St,40.72490985,-74.00154702,15937,Subscriber,1964,1,10002
353,2014-02-01,2014-02-01T11:46:35.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,445,E 10 St & Avenue A,40.72740794,-73.98142006,14826,Subscriber,1987,1,10003
554,2014-02-01,2014-02-01T11:55:38.000-05:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19136,Subscriber,1984,1,10014
