tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
157,2014-02-01,2014-02-01T00:14:23.000-05:00,143,Clinton St & Joralemon St,40.69239502,-73.99337909,322,Clinton St & Tillary St,40.696192,-73.991218,19961,Subscriber,1985,1,11201
326,2014-02-01,2014-02-01T01:14:25.000-05:00,319,Park Pl & Church St,40.71336124,-74.00937622,360,William St & Pine St,40.70717936,-74.00887308,18893,Subscriber,1975,2,10007
487,2014-02-01,2014-02-01T01:40:40.000-05:00,508,W 46 St & 11 Ave,40.76341379,-73.99667444,524,W 43 St & 6 Ave,40.75527307,-73.98316936,16217,Subscriber,1971,1,10036
326,2014-02-01,2014-02-01T01:45:41.000-05:00,390,Duffield St & Willoughby St,40.69221589,-73.9842844,467,Dean St & 4 Ave,40.68312489,-73.97895137,16069,Subscriber,1985,1,11201
1031,2014-02-01,2014-02-01T02:58:33.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,332,Cherry St,40.71219906,-73.97948148,19421,Subscriber,1964,1,10009
277,2014-02-01,2014-02-01T07:49:29.000-05:00,490,8 Ave & W 33 St,40.751551,-73.993934,525,W 34 St & 11 Ave,40.75594159,-74.0021163,21092,Subscriber,1962,1,10001
843,2014-02-01,2014-02-01T08:12:57.000-05:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,345,W 13 St & 6 Ave,40.73649403,-73.99704374,14967,Subscriber,1948,1,10014
85,2014-02-01,2014-02-01T09:23:25.000-05:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,311,Norfolk St & Broome St,40.7172274,-73.98802084,21182,Subscriber,1972,2,10002
324,2014-02-01,2014-02-01T09:56:49.000-05:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,401,Allen St & Rivington St,40.72019576,-73.98997825,15186,Subscriber,1992,1,10002
561,2014-02-01,2014-02-01T10:02:59.000-05:00,263,Elizabeth St & Hester St,40.71729,-73.996375,146,Hudson St & Reade St,40.71625008,-74.0091059,18767,Subscriber,1986,1,10013
693,2014-02-01,2014-02-01T10:16:49.000-05:00,503,E 20 St & Park Ave,40.73827428,-73.98751968,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18932,Subscriber,1970,2,10003
197,2014-02-01,2014-02-01T10:26:39.000-05:00,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,19110,Subscriber,1967,1,11238
2480,2014-02-01,2014-02-01T11:34:58.000-05:00,297,E 15 St & 3 Ave,40.734232,-73.986923,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,15723,Subscriber,1960,2,10003
1250,2014-02-01,2014-02-01T11:19:06.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,290,2 Ave & E 58 St,40.76020258,-73.96478473,14565,Subscriber,1973,1,10003
412,2014-02-01,2014-02-01T11:50:18.000-05:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,442,W 27 St & 7 Ave,40.746647,-73.993915,17479,Subscriber,1955,2,10011
326,2014-02-01,2014-02-01T11:49:09.000-05:00,458,11 Ave & W 27 St,40.751396,-74.005226,325,E 19 St & 3 Ave,40.73624527,-73.98473765,16243,Subscriber,1985,2,10001
710,2014-02-01,2014-02-01T12:06:35.000-05:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19153,Subscriber,1952,1,10011
384,2014-02-01,2014-02-01T12:07:18.000-05:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16368,Subscriber,1982,1,10016
856,2014-02-01,2014-02-01T12:17:59.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,521,8 Ave & W 31 St,40.75044999,-73.99481051,21369,Subscriber,1964,2,10003
856,2014-02-01,2014-02-01T13:00:15.000-05:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,426,West St & Chambers St,40.71754834,-74.01322069,21272,Subscriber,1978,1,10011
151,2014-02-01,2014-02-01T12:52:42.000-05:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,509,9 Ave & W 22 St,40.7454973,-74.00197139,15944,Subscriber,1971,1,10011
518,2014-02-01,2014-02-01T13:16:52.000-05:00,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,150,E 2 St & Avenue C,40.7208736,-73.98085795,14875,Subscriber,1991,2,10003
843,2014-02-01,2014-02-01T13:46:43.000-05:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,225,W 14 St & The High Line,40.74195138,-74.00803013,16619,Subscriber,1986,1,10003
362,2014-02-01,2014-02-01T13:51:23.000-05:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,348,W Broadway & Spring St,40.72490985,-74.00154702,16800,Subscriber,1986,1,10003
491,2014-02-01,2014-02-01T14:01:44.000-05:00,510,W 51 St & 6 Ave,40.7606597,-73.98042047,508,W 46 St & 11 Ave,40.76341379,-73.99667444,20315,Subscriber,1982,1,10019
310,2014-02-01,2014-02-01T15:13:31.000-05:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,16984,Subscriber,1986,1,10012
1545,2014-02-01,2014-02-01T15:55:03.000-05:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,532,S 5 Pl & S 4 St,40.710451,-73.960876,19529,Customer,\N,0,10003
624,2014-02-01,2014-02-01T15:53:09.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,478,11 Ave & W 41 St,40.76030096,-73.99884222,19186,Subscriber,1992,1,10019
1434,2014-02-01,2014-02-01T16:19:06.000-05:00,525,W 34 St & 11 Ave,40.75594159,-74.0021163,147,Greenwich St & Warren St,40.71542197,-74.01121978,21365,Subscriber,1966,1,10001
564,2014-02-01,2014-02-01T16:17:05.000-05:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,517,Pershing Square S,40.75149263,-73.97798848,14919,Subscriber,1991,1,10016
941,2014-02-01,2014-02-01T16:27:17.000-05:00,468,Broadway & W 55 St,40.7652654,-73.98192338,382,University Pl & E 14 St,40.73492695,-73.99200509,15089,Subscriber,1966,2,10019
752,2014-02-01,2014-02-01T16:31:59.000-05:00,251,Mott St & Prince St,40.72317958,-73.99480012,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15512,Subscriber,1981,1,10012
172,2014-02-01,2014-02-01T16:35:31.000-05:00,468,Broadway & W 55 St,40.7652654,-73.98192338,480,W 53 St & 10 Ave,40.76669671,-73.99061728,16453,Subscriber,1985,1,10019
1250,2014-02-01,2014-02-01T17:27:43.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,415,Pearl St & Hanover Square,40.7047177,-74.00926027,21536,Subscriber,1987,2,10003
1571,2014-02-01,2014-02-01T17:37:47.000-05:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20776,Subscriber,1959,2,10018
977,2014-02-01,2014-02-01T17:29:59.000-05:00,265,Stanton St & Chrystie St,40.72229346,-73.99147535,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16595,Subscriber,1982,1,10002
898,2014-02-01,2014-02-01T17:29:43.000-05:00,315,South St & Gouverneur Ln,40.70355377,-74.00670227,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18825,Subscriber,1986,1,0
